Date,Close
2020-05-26,163.7740020751953
2020-05-27,164.04600524902344
2020-05-28,161.16200256347656
2020-05-29,167.0
2020-06-01,179.6199951171875
2020-06-02,176.31199645996094
2020-06-03,176.5919952392578
2020-06-04,172.87600708007812
2020-06-05,177.1320037841797
2020-06-08,189.98399353027344
2020-06-09,188.13400268554688
2020-06-10,205.00999450683594
2020-06-11,194.5679931640625
2020-06-12,187.05599975585938
2020-06-15,198.17999267578125
2020-06-16,196.42599487304688
2020-06-17,198.35800170898438
2020-06-18,200.79200744628906
2020-06-19,200.17999267578125
2020-06-22,198.86399841308594
2020-06-23,200.3560028076172
2020-06-24,192.1699981689453
2020-06-25,197.1959991455078
2020-06-26,191.947998046875
2020-06-29,201.8699951171875
2020-06-30,215.96200561523438
2020-07-01,223.92599487304688
2020-07-02,241.73199462890625
2020-07-06,274.3160095214844
2020-07-07,277.97198486328125
2020-07-08,273.1759948730469
2020-07-09,278.8559875488281
2020-07-10,308.92999267578125
2020-07-13,299.4119873046875
2020-07-14,303.3599853515625
2020-07-15,309.2019958496094
2020-07-16,300.12799072265625
2020-07-17,300.1679992675781
2020-07-20,328.6000061035156
2020-07-21,313.6719970703125
2020-07-22,318.46600341796875
2020-07-23,302.614013671875
2020-07-24,283.3999938964844
2020-07-27,307.9200134277344
2020-07-28,295.2980041503906
2020-07-29,299.8219909667969
2020-07-30,297.49798583984375
2020-07-31,286.1520080566406
2020-08-03,297.0
2020-08-04,297.3999938964844
2020-08-05,297.0039978027344
2020-08-06,297.9159851074219
2020-08-07,290.5419921875
2020-08-10,283.7139892578125
2020-08-11,274.87799072265625
2020-08-12,310.9519958496094
2020-08-13,324.20001220703125
2020-08-14,330.1419982910156
2020-08-17,367.12799072265625
2020-08-18,377.4179992675781
2020-08-19,375.70599365234375
2020-08-20,400.3659973144531
2020-08-21,409.9960021972656
2020-08-24,402.8399963378906
2020-08-25,404.6679992675781
2020-08-26,430.6340026855469
2020-08-27,447.75
2020-08-28,442.67999267578125
2020-08-31,498.32000732421875
2020-09-01,475.04998779296875
2020-09-02,447.3699951171875
2020-09-03,407.0
2020-09-04,418.32000732421875
2020-09-08,330.2099914550781
2020-09-09,366.2799987792969
2020-09-10,371.3399963378906
2020-09-11,372.7200012207031
2020-09-14,419.6199951171875
2020-09-15,449.760009765625
2020-09-16,441.760009765625
2020-09-17,423.42999267578125
2020-09-18,442.1499938964844
2020-09-21,449.3900146484375
2020-09-22,424.2300109863281
2020-09-23,380.3599853515625
2020-09-24,387.7900085449219
2020-09-25,407.3399963378906
2020-09-28,421.20001220703125
2020-09-29,419.07000732421875
2020-09-30,429.010009765625
2020-10-01,448.1600036621094
2020-10-02,415.0899963378906
2020-10-05,425.67999267578125
2020-10-06,413.9800109863281
2020-10-07,425.29998779296875
2020-10-08,425.9200134277344
2020-10-09,434.0
2020-10-12,442.29998779296875
2020-10-13,446.6499938964844
2020-10-14,461.29998779296875
2020-10-15,448.8800048828125
2020-10-16,439.6700134277344
2020-10-19,430.8299865722656
2020-10-20,421.94000244140625
2020-10-21,422.6400146484375
2020-10-22,425.7900085449219
2020-10-23,420.6300048828125
2020-10-26,420.2799987792969
2020-10-27,424.67999267578125
2020-10-28,406.0199890136719
2020-10-29,410.8299865722656
2020-10-30,388.0400085449219
2020-11-02,400.510009765625
2020-11-03,423.8999938964844
2020-11-04,420.9800109863281
2020-11-05,438.0899963378906
2020-11-06,429.95001220703125
2020-11-09,421.260009765625
2020-11-10,410.3599853515625
2020-11-11,417.1300048828125
2020-11-12,411.760009765625
2020-11-13,408.5
2020-11-16,408.0899963378906
2020-11-17,441.6099853515625
2020-11-18,486.6400146484375
2020-11-19,499.2699890136719
2020-11-20,489.6099853515625
2020-11-23,521.8499755859375
2020-11-24,555.3800048828125
2020-11-25,574.0
2020-11-27,585.760009765625
2020-11-30,567.5999755859375
2020-12-01,584.760009765625
2020-12-02,568.8200073242188
2020-12-03,593.3800048828125
2020-12-04,599.0399780273438
2020-12-07,641.760009765625
2020-12-08,649.8800048828125
2020-12-09,604.47998046875
2020-12-10,627.0700073242188
2020-12-11,609.989990234375
2020-12-14,639.8300170898438
2020-12-15,633.25
2020-12-16,622.77001953125
2020-12-17,655.9000244140625
2020-12-18,695.0
2020-12-21,649.8599853515625
2020-12-22,640.3400268554688
2020-12-23,645.97998046875
2020-12-24,661.77001953125
2020-12-28,663.6900024414062
2020-12-29,665.989990234375
2020-12-30,694.780029296875
2020-12-31,705.6699829101562
2021-01-04,729.77001953125
2021-01-05,735.1099853515625
2021-01-06,755.97998046875
2021-01-07,816.0399780273438
2021-01-08,880.02001953125
2021-01-11,811.1900024414062
2021-01-12,849.4400024414062
2021-01-13,854.4099731445312
2021-01-14,845.0
2021-01-15,826.1599731445312
2021-01-19,844.5499877929688
2021-01-20,850.4500122070312
2021-01-21,844.989990234375
2021-01-22,846.6400146484375
2021-01-25,880.7999877929688
2021-01-26,883.0900268554688
2021-01-27,864.1599731445312
2021-01-28,835.4299926757812
2021-01-29,793.530029296875
2021-02-01,839.8099975585938
2021-02-02,872.7899780273438
